"lap.distance";"r";"vmax";"slope";"vmin";"vdop"
2600;67,6566269780995;400;0;0;162,187843468877
2601;67,5418830933242;400;0;0;162,050251917991
2602;67,5317929649835;400;0;0;162,038147066626
2603;67,3077653884126;400;0;0;161,769153991157
2604;67,2647622762127;400;0;0;161,717468360692
2605;67,0674110203262;400;0;0;161,480058845366
2606;67,0674110203262;400;0;0;161,480058845366
2607;67,0674110203262;400;0;0;161,480058845366
2608;67,0674110203262;400;0;0;161,480058845366
2609;67,1803529662373;400;0;0;161,615968373404
2610;67,3077653884126;400;0;0;161,769153991157
2611;67,3077653884126;400;0;0;161,769153991157
2612;67,4597481052161;400;0;0;161,951690523156
2613;67,7079182797738;400;0;0;162,249310097689
2614;67,9634427978573;400;0;0;162,55518004606
2615;68,2099123373886;400;0;0;162,849666615491
2616;68,4592517690561;400;0;0;163,147041308781
2617;68,7159780236129;400;0;0;163,452660594989
2618;68,9602067373808;400;0;0;163,742872759377
2619;69,2360426315881;400;0;0;164,070025827881
2620;69,7359708811568;400;0;0;164,661305347048
2621;70,1856869233642;400;0;0;165,191389230202
2622;70,4966735171399;400;0;0;165,556958970211
2623;70,9947568917694;400;0;0;166,140788127178
2624;71,4100152746401;400;0;0;166,625970181062
2625;71,6570290245412;400;0;0;166,913908601835
2626;72,0244129346362;400;0;0;167,341243418909
2627;72,5322587190586;400;0;0;167,93017057685
2628;73,1766809610682;400;0;0;168,674519586283
2629;73,7686360177606;400;0;0;169,355382801095
2630;74,4519069711961;400;0;0;170,137889461463
2631;75,0024732492575;400;0;0;170,765809222196
2632;75,7140784568494;400;0;0;171,573989007725
2633;76,473250871432;400;0;0;172,432015411329
2634;77,2122882601588;400;0;0;173,263203466719
2635;77,9692212625062;400;0;0;174,110405280277
2636;78,7087844375229;400;0;0;174,934203028764
2637;79,4670747183728;400;0;0;175,774852156113
2638;80,2208832161357;400;0;0;176,60656667982
2639;81,0288449818513;400;0;0;177,49370391353
2640;81,8322639193917;400;0;0;178,371478134425
2641;82,2096460372961;400;0;0;178,782298842197
2642;82,7514722379947;400;0;0;179,37048922867
2643;83,6344695642235;400;0;0;180,324933846016
2644;84,6278233208722;400;0;0;181,392661668423
2645;85,4785961439777;400;0;0;182,302161755637
2646;86,4071469537316;400;0;0;183,289658015969
2647;87,3957912025867;400;0;0;184,335247903285
2648;88,4038586360291;400;0;0;185,395308025009
2649;89,3906881650837;400;0;0;186,427196402737
2650;90,4024005612623;400;0;0;187,47920774907
2651;91,1812344596446;400;0;0;188,285060368341
2652;92,4005497027073;400;0;0;189,539794566768
2653;93,4092844799848;400;0;0;190,571587089519
2654;94,4141475804487;400;0;0;191,593894942606
2655;95,40708539631;400;0;0;192,598740395895
2656;96,4178754214135;400;0;0;193,616295708408
2657;97,2461440563182;400;0;0;194,44613858109
2658;97,7436023026467;400;0;0;194,94284438078
2659;98,6009350059191;400;0;0;195,795923170789
2660;99,7149463208548;400;0;0;196,89888554674
2661;100,716083800467;400;0;0;197,884848792477
2662;101,709843283352;400;0;0;198,858711321801
2663;102,885229801838;400;0;0;200,004443318029
2664;103,958975868949;400;0;0;201,04539243128
2665;104,951035245153;400;0;0;202,0023824199
2666;106,176584113027;400;0;0;203,178384438761
2667;107,205865930639;400;0;0;204,160820614124
2668;108,194932069687;400;0;0;205,100437807174
2669;109,22758405613;400;0;0;206,076890215821
2670;110,44841720583;400;0;0;207,225347411041
2671;111,43671348734;400;0;0;208,150412451856
2672;112,450556908653;400;0;0;209,095137499857
2673;113,289605180542;400;0;0;209,87376799923
2674;113,787063426871;400;0;0;210,334044463485
2675;114,499682464495;400;0;0;210,99165040872
2676;115,497733396962;400;0;0;211,909222887393
2677;116,510259067146;400;0;0;212,836060678886
2678;117,50503725959;400;0;0;213,742739026449
2679;118,508800992378;400;0;0;214,653725394731
2680;119,519499931834;400;0;0;215,567116169181
2681;120,506863445387;400;0;0;216,455696408218
2682;121,310127443895;400;0;0;217,175913835274
2683;122,292177321352;400;0;0;218,053201174717
2684;123,274831327106;400;0;0;218,927509509378
2685;124,034247992857;400;0;0;219,600809697102
2686;124,827469229551;400;0;0;220,301883869497
2687;125,769312578524;400;0;0;221,131428635846
2688;126,51721532128;400;0;0;221,787946734969
2689;127,26798689712;400;0;0;222,445034346915
2690;127,894676733702;400;0;0;222,992040920889
2691;128,268628105079;400;0;0;223,317806292411
2692;128,815118125185;400;0;0;223,79302475071
2693;129,573408406035;400;0;0;224,45075448362
2694;130,178116231296;400;0;0;224,973890908985
2695;130,836462025421;400;0;0;225,542050259999
2696;131,422473259008;400;0;0;226,046582816689
2697;132,103729094511;400;0;0;226,631705354626
2698;132,650598603712;400;0;0;227,100314260292
2699;133,14805685004;400;0;0;227,525744704408
2700;133,654873488325;400;0;0;227,95836201434
2701;134,155990998276;400;0;0;228,385308853546
2702;134,638430285899;400;0;0;228,795589326275
2703;134,924883899278;400;0;0;229,038850110717
2704;135,378278455221;400;0;0;229,423352480496
2705;135,623622079265;400;0;0;229,631148288768
2706;135,835453660875;400;0;0;229,810409649668
2707;135,962391282352;400;0;0;229,917762973152
2708;136,141097264463;400;0;0;230,068812785269
2709;136,391541760891;400;0;0;230,280332283577
2710;136,641986257318;400;0;0;230,491657672995
2711;136,744193509432;400;0;0;230,577844634881
2712;136,744193509432;400;0;0;230,577844634881
2713;136,920700175484;400;0;0;230,726609276495
2714;136,978051813516;400;0;0;230,77492616204
2715;136,978051813516;400;0;0;230,77492616204
2716;136,978051813516;400;0;0;230,77492616204
2717;136,744193509432;400;0;0;230,577844634881
2718;136,732894023292;400;0;0;230,568317850168
2719;136,476258854379;400;0;0;230,351838374654
2720;136,269980837261;400;0;0;230,177689078518
2721;136,215724229611;400;0;0;230,131861289289
2722;135,892469077636;400;0;0;229,858634767948
2723;135,518794193553;400;0;0;229,542386461528
2724;135,395287318602;400;0;0;229,437764349011
2725;135,213946243902;400;0;0;229,284064643902
2726;134,839306306113;400;0;0;228,966203383418
2727;134,334506712322;400;0;0;228,53720968313
2728;133,988400082448;400;0;0;228,242612042659
2729;133,56817182671;400;0;0;227,884411942162
2730;133,063804438072;400;0;0;227,453747310354
2731;132,372438126039;400;0;0;226,862081325646
2732;131,828119002667;400;0;0;226,395169268774
2733;131,326587292126;400;0;0;225,964105864579
2734;130,588203219949;400;0;0;225,327968552322
2735;129,850596634246;400;0;0;224,69070290378
2736;129,31498114397;400;0;0;224,226815231309
2737;128,573355383715;400;0;0;223,582916550412
2738;127,818539025407;400;0;0;222,92565570853
2739;127,144445232271;400;0;0;222,337042137173
2740;126,640077843632;400;0;0;221,895611190497
2741;126,032002953277;400;0;0;221,362243276115
2742;125,284100210525;400;0;0;220,704458862643
2743;124,393638059515;400;0;0;219,918726982355
2744;123,544290525518;400;0;0;219,166649279313
2745;122,633398947915;400;0;0;218,357197066983
2746;121,624664170638;400;0;0;217,457281849894
2747;120,631737235254;400;0;0;216,567817177592
2748;119,830128111119;400;0;0;215,847061155817
2749;118,85198678112;400;0;0;214,964305084587
2750;117,862600096427;400;0;0;214,067697043461
2751;118,34635172311;400;0;0;214,506553629359
2752;118,864478453071;400;0;0;214,975601458756
2753;119,62276873392;400;0;0;215,660224621389
2754;120,378739173793;400;0;0;216,34059672371
2755;121,126641916549;400;0;0;217,01160885343
2756;121,751198617645;400;0;0;217,57037027716
2757;122,125149989023;400;0;0;217,904241160497
2758;122,666811885455;400;0;0;218,386942057131
2759;123,550972578793;400;0;0;219,172576155491
2760;124,548049871141;400;0;0;220,055178966321
2761;125,548773495118;400;0;0;220,93746430812
2762;126,562206409216;400;0;0;221,827378499371
2763;127,552521942437;400;0;0;222,69355745333
2764;128,756557580648;400;0;0;223,742149778168
2765;130,007984372779;400;0;0;224,826831859848
2766;131,25677610839;400;0;0;225,904038367936
2767;132,51491615103;400;0;0;226,984139092405
2768;133,764226936305;400;0;0;228,05159818084
2769;135,248917722178;400;0;0;229,31371352447
2770;136,555596001069;400;0;0;230,418783360245
2771;138,100965973385;400;0;0;231,718915003614
2772;139,567046493519;400;0;0;232,945632448175
2773;140,314949236276;400;0;0;233,568945416689
2774;141,375389865071;400;0;0;234,44989140441
2775;143,013674528692;400;0;0;235,80440338712
2776;144,758162917937;400;0;0;237,238221504238
2777;146,654219499958;400;0;0;238,78685169327
2778;148,481647135801;400;0;0;240,269982324883
2779;150,41020797343;400;0;0;241,825327168329
2780;152,434634319552;400;0;0;243,44729578174
2781;154,414287775338;400;0;0;245,023009301272
2782;156,646007117385;400;0;0;246,787292151033
2783;158,920877959934;400;0;0;248,572800907143
2784;161,143238951798;400;0;0;250,304796806731
2785;163,442543959564;400;0;0;252,084234119229
2786;165,957788985536;400;0;0;254,016511978211
2787;168,435588458549;400;0;0;255,905757638791
2788;171,033676804053;400;0;0;257,871854884196
2789;173,337125438873;400;0;0;259,602531518153
2790;174,709424049435;400;0;0;260,628133689401
2791;176,67328591594;400;0;0;262,088865776701
2792;179,541556933169;400;0;0;264,207791966127
2793;182,577851639471;400;0;0;266,432484350963
2794;185,560531784586;400;0;0;268,599953011625
2795;188,734375383564;400;0;0;270,887292336
2796;192,024937794958;400;0;0;273,238532814608
2797;195,240035141324;400;0;0;275,516470765264
2798;198,935130135982;400;0;0;278,111449956433
2799;202,503151112177;400;0;0;280,594413972222
2800;206,186561559205;400;0;0;283,134835607028
2801;209,995463144581;400;0;0;285,738054992003
2802;214,062307750732;400;0;0;288,491638099763
2803;218,265662007076;400;0;0;291,310297429307
2804;222,59725057885;400;0;0;294,186694167253
2805;226,424584486313;400;0;0;296,705036101982
2806;228,699455328862;400;0;0;298,191797727338
2807;231,967167950801;400;0;0;300,314559918881
2808;236,816910718404;400;0;0;303,437662275657
2809;241,874498187925;400;0;0;306,660732562005
2810;246,998747434204;400;0;0;309,892098967396
2811;252,41255553546;400;0;0;313,269854266552
2812;258,096493957395;400;0;0;316,777393212703
2813;263,836132896069;400;0;0;320,28032794724
2814;270,04248710383;400;0;0;324,025491259514
2815;276,366210638624;400;0;0;327,797472071243
2816;282,984700655796;400;0;0;331,699339183806
2817;289,822382252058;400;0;0;335,682800005601
2818;296,9923435484;400;0;0;339,8096866948
2819;304,655607212966;400;0;0;344,165803188523
2820;312,705758131664;400;0;0;348,683235561435
2821;320,82485581534;400;0;0;353,180837448755
2822;328,294775623726;400;0;0;357,268818626122
2823;332,782192080262;400;0;0;359,702260600077
2824;339,442370111181;400;0;0;363,283902064525
2825;349,179380348107;400;0;0;368,457518690207
2826;359,306206939824;400;0;0;373,762295126466
2827;370,11634255747;400;0;0;379,343161248947
2828;381,579182672889;400;0;0;385,172670659821
2829;393,524547043825;400;0;0;391,155140437447
2830;406,42223688458;400;0;0;397,513478640316
2831;419,895757696093;400;0;0;404,048846789891
2832;434,426747647497;400;0;0;410,980680185026
2833;450,05348048957;400;0;0;418,307056137408
2834;466,37545677603;400;0;0;425,824820312908
2835;484,454759509999;400;0;0;434,00001209388
2836;500;400;0;0;Inf
2837;500;400;0;0;Inf
2838;500;400;0;0;Inf
2839;500;400;0;0;Inf
2840;500;400;0;0;Inf
2841;500;400;0;0;Inf
2842;500;400;0;0;Inf
2843;500;400;0;0;Inf
2844;500;400;0;0;Inf
2845;500;400;0;0;Inf
2846;500;400;0;0;Inf
2847;500;400;0;0;Inf
2848;500;400;0;0;Inf
2849;500;400;0;0;Inf
2850;500;400;0;0;Inf
2851;500;400;0;0;Inf
2852;500;400;0;0;Inf
2853;500;400;0;0;Inf
2854;500;400;0;0;Inf
2855;500;400;0;0;Inf
2856;500;400;0;0;Inf
2857;500;400;0;0;Inf
2858;500;400;0;0;Inf
2859;500;400;0;0;Inf
2860;500;400;0;0;Inf
2861;500;400;0;0;Inf
2862;500;400;0;0;Inf
2863;500;400;0;0;Inf
2864;500;400;0;0;Inf
2865;500;400;0;0;Inf
2866;500;400;0;0;Inf
2867;500;400;0;0;Inf
2868;500;400;0;0;Inf
2869;500;400;0;0;Inf
2870;500;400;0;0;Inf
2871;500;400;0;0;Inf
2872;500;400;0;0;Inf
2873;500;400;0;0;Inf
2874;500;400;0;0;Inf
2875;500;400;0;0;Inf
2876;500;400;0;0;Inf
2877;500;400;0;0;Inf
2878;500;400;0;0;Inf
2879;500;400;0;0;Inf
2880;500;400;0;0;Inf
2881;500;400;0;0;Inf
2882;500;400;0;0;Inf
2883;500;400;0;0;Inf
2884;500;400;0;0;Inf
2885;500;400;0;0;Inf
2886;500;400;0;0;Inf
2887;500;400;0;0;Inf
2888;500;400;0;0;Inf
2889;500;400;0;0;Inf
2890;500;400;0;0;Inf
2891;500;400;0;0;Inf
2892;500;400;0;0;Inf
2893;500;400;0;0;Inf
2894;500;400;0;0;Inf
2895;500;400;0;0;Inf
2896;500;400;0;0;Inf
2897;500;400;0;0;Inf
2898;500;400;0;0;Inf
2899;500;400;0;0;Inf
2900;500;400;0;0;Inf
2901;500;400;0;0;Inf
2902;500;400;0;0;Inf
2903;500;400;0;0;Inf
2904;500;400;0;0;Inf
2905;500;400;0;0;Inf
2906;500;400;0;0;Inf
2907;500;400;0;0;Inf
2908;500;400;0;0;Inf
2909;500;400;0;0;Inf
2910;500;400;0;0;Inf
2911;500;400;0;0;Inf
2912;500;400;0;0;Inf
2913;500;400;0;0;Inf
2914;500;400;0;0;Inf
2915;500;400;0;0;Inf
2916;500;400;0;0;Inf
2917;500;400;0;0;Inf
2918;500;400;0;0;Inf
2919;500;400;0;0;Inf
2920;500;400;0;0;Inf
2921;500;400;0;0;Inf
2922;500;400;0;0;Inf
2923;500;400;0;0;Inf
2924;500;400;0;0;Inf
2925;500;400;0;0;Inf
2926;500;400;0;0;Inf
2927;500;400;0;0;Inf
2928;500;400;0;0;Inf
2929;500;400;0;0;Inf
2930;500;400;0;0;Inf
2931;500;400;0;0;Inf
2932;500;400;0;0;Inf
2933;500;400;0;0;Inf
2934;500;400;0;0;Inf
2935;500;400;0;0;Inf
2936;500;400;0;0;Inf
2937;500;400;0;0;Inf
2938;500;400;0;0;Inf
2939;500;400;0;0;Inf
2940;500;400;0;0;Inf
2941;500;400;0;0;Inf
2942;500;400;0;0;Inf
2943;500;400;0;0;Inf
2944;500;400;0;0;Inf
2945;500;400;0;0;Inf
2946;500;400;0;0;Inf
2947;500;400;0;0;Inf
2948;500;400;0;0;Inf
2949;500;400;0;0;Inf
2950;500;400;0;0;Inf
2951;500;400;0;0;Inf
2952;500;400;0;0;Inf
2953;500;400;0;0;Inf
2954;500;400;0;0;Inf
2955;500;400;0;0;Inf
2956;500;400;0;0;Inf
2957;500;400;0;0;Inf
2958;500;400;0;0;Inf
2959;500;400;0;0;Inf
2960;500;400;0;0;Inf
2961;500;400;0;0;Inf
2962;500;400;0;0;Inf
2963;500;400;0;0;Inf
2964;500;400;0;0;Inf
2965;500;400;0;0;Inf
2966;500;400;0;0;Inf
2967;500;400;0;0;Inf
2968;500;400;0;0;Inf
2969;500;400;0;0;Inf
2970;500;400;0;0;Inf
2971;500;400;0;0;Inf
2972;500;400;0;0;Inf
2973;500;400;0;0;Inf
2974;500;400;0;0;Inf
2975;500;400;0;0;Inf
2976;500;400;0;0;Inf
2977;500;400;0;0;Inf
2978;500;400;0;0;Inf
2979;500;400;0;0;Inf
2980;500;400;0;0;Inf
2981;500;400;0;0;Inf
2982;500;400;0;0;Inf
2983;500;400;0;0;Inf
2984;500;400;0;0;Inf
2985;500;400;0;0;Inf
2986;500;400;0;0;Inf
2987;500;400;0;0;Inf
2988;500;400;0;0;Inf
2989;500;400;0;0;Inf
2990;500;400;0;0;Inf
2991;500;400;0;0;Inf
2992;500;400;0;0;Inf
2993;500;400;0;0;Inf
2994;500;400;0;0;Inf
2995;500;400;0;0;Inf
2996;500;400;0;0;Inf
2997;500;400;0;0;Inf
2998;500;400;0;0;Inf
2999;500;400;0;0;Inf
3000;500;400;0;0;Inf
3001;500;400;0;0;Inf
3002;500;400;0;0;Inf
3003;500;400;0;0;Inf
3004;500;400;0;0;Inf
3005;500;400;0;0;Inf
3006;500;400;0;0;Inf
3007;500;400;0;0;Inf
3008;500;400;0;0;Inf
3009;500;400;0;0;Inf
3010;500;400;0;0;Inf
3011;500;400;0;0;Inf
3012;500;400;0;0;Inf
3013;500;400;0;0;Inf
3014;500;400;0;0;Inf
3015;500;400;0;0;Inf
3016;500;400;0;0;Inf
3017;500;400;0;0;Inf
3018;500;400;0;0;Inf
3019;500;400;0;0;Inf
3020;500;400;0;0;Inf
3021;500;400;0;0;Inf
3022;500;400;0;0;Inf
3023;500;400;0;0;Inf
3024;500;400;0;0;Inf
3025;500;400;0;0;Inf
3026;500;400;0;0;Inf
3027;500;400;0;0;Inf
3028;500;400;0;0;Inf
3029;500;400;0;0;Inf
3030;500;400;0;0;Inf
3031;500;400;0;0;Inf
3032;500;400;0;0;Inf
3033;500;400;0;0;Inf
3034;500;400;0;0;Inf
3035;500;400;0;0;Inf
3036;500;400;0;0;Inf
3037;500;400;0;0;Inf
3038;500;400;0;0;Inf
3039;500;400;0;0;Inf
3040;500;400;0;0;Inf
3041;500;400;0;0;Inf
3042;500;400;0;0;Inf
3043;500;400;0;0;Inf
3044;500;400;0;0;Inf
3045;500;400;0;0;Inf
3046;500;400;0;0;Inf
3047;500;400;0;0;Inf
3048;500;400;0;0;Inf
3049;500;400;0;0;Inf
3050;500;400;0;0;Inf
3051;500;400;0;0;Inf
3052;500;400;0;0;Inf
3053;500;400;0;0;Inf
3054;500;400;0;0;Inf
3055;500;400;0;0;Inf
3056;500;400;0;0;Inf
3057;500;400;0;0;Inf
3058;500;400;0;0;Inf
3059;500;400;0;0;Inf
3060;500;400;0;0;Inf
3061;500;400;0;0;Inf
3062;500;400;0;0;Inf
3063;500;400;0;0;Inf
3064;500;400;0;0;Inf
3065;500;400;0;0;Inf
3066;500;400;0;0;Inf
3067;500;400;0;0;Inf
3068;500;400;0;0;Inf
3069;500;400;0;0;Inf
3070;500;400;0;0;Inf
3071;500;400;0;0;Inf
3072;500;400;0;0;Inf
3073;500;400;0;0;Inf
3074;500;400;0;0;Inf
3075;500;400;0;0;Inf
3076;500;400;0;0;Inf
3077;500;400;0;0;Inf
3078;500;400;0;0;Inf
3079;500;400;0;0;Inf
3080;500;400;0;0;Inf
3081;500;400;0;0;Inf
3082;500;400;0;0;Inf
3083;500;400;0;0;Inf
3084;500;400;0;0;Inf
3085;500;400;0;0;Inf
3086;500;400;0;0;Inf
3087;500;400;0;0;Inf
3088;500;400;0;0;Inf
3089;500;400;0;0;Inf
3090;500;400;0;0;Inf
3091;500;400;0;0;Inf
3092;500;400;0;0;Inf
3093;500;400;0;0;Inf
3094;500;400;0;0;Inf
3095;500;400;0;0;Inf
3096;500;400;0;0;Inf
3097;500;400;0;0;Inf
3098;500;400;0;0;Inf
3099;500;400;0;0;Inf
3100;500;400;0;0;Inf
3101;500;400;0;0;Inf
3102;500;400;0;0;Inf
3103;500;400;0;0;Inf
3104;500;400;0;0;Inf
3105;500;400;0;0;Inf
3106;500;400;0;0;Inf
3107;500;400;0;0;Inf
3108;500;400;0;0;Inf
3109;500;400;0;0;Inf
3110;500;400;0;0;Inf
3111;500;400;0;0;Inf
3112;500;400;0;0;Inf
3113;500;400;0;0;Inf
3114;500;400;0;0;Inf
3115;500;400;0;0;Inf
3116;500;400;0;0;Inf
3117;500;400;0;0;Inf
3118;500;400;0;0;Inf
3119;500;400;0;0;Inf
3120;500;400;0;0;Inf
3121;500;400;0;0;Inf
3122;500;400;0;0;Inf
3123;500;400;0;0;Inf
3124;500;400;0;0;Inf
3125;500;400;0;0;Inf
3126;500;400;0;0;Inf
3127;500;400;0;0;Inf
3128;500;400;0;0;Inf
3129;500;400;0;0;Inf
3130;500;400;0;0;Inf
3131;500;400;0;0;Inf
3132;500;400;0;0;Inf
3133;500;400;0;0;Inf
3134;500;400;0;0;Inf
3135;500;400;0;0;Inf
3136;500;400;0;0;Inf
3137;500;400;0;0;Inf
3138;500;400;0;0;Inf
3139;500;400;0;0;Inf
3140;500;400;0;0;Inf
3141;500;400;0;0;Inf
3142;500;400;0;0;Inf
3143;500;400;0;0;Inf
3144;500;400;0;0;Inf
3145;500;400;0;0;Inf
3146;500;400;0;0;Inf
3147;500;400;0;0;Inf
3148;500;400;0;0;Inf
3149;500;400;0;0;Inf
3150;500;400;0;0;Inf
3151;500;400;0;0;Inf
3152;500;400;0;0;Inf
3153;500;400;0;0;Inf
3154;500;400;0;0;Inf
3155;500;400;0;0;Inf
3156;500;400;0;0;Inf
3157;500;400;0;0;Inf
3158;500;400;0;0;Inf
3159;500;400;0;0;Inf
3160;500;400;0;0;Inf
3161;500;400;0;0;Inf
3162;500;400;0;0;Inf
3163;500;400;0;0;Inf
3164;500;400;0;0;Inf
3165;500;400;0;0;Inf
3166;500;400;0;0;Inf
3167;500;400;0;0;Inf
3168;500;400;0;0;Inf
3169;500;400;0;0;Inf
3170;500;400;0;0;Inf
3171;500;400;0;0;Inf
3172;500;400;0;0;Inf
3173;500;400;0;0;Inf
3174;500;400;0;0;Inf
3175;500;400;0;0;Inf
3176;500;400;0;0;Inf
3177;500;400;0;0;Inf
3178;500;400;0;0;Inf
3179;500;400;0;0;Inf
3180;500;400;0;0;Inf
3181;500;400;0;0;Inf
3182;500;400;0;0;Inf
3183;500;400;0;0;Inf
3184;500;400;0;0;Inf
3185;500;400;0;0;Inf
3186;500;400;0;0;Inf
3187;500;400;0;0;Inf
3188;500;400;0;0;Inf
3189;500;400;0;0;Inf
3190;500;400;0;0;Inf
3191;500;400;0;0;Inf
3192;500;400;0;0;Inf
3193;500;400;0;0;Inf
3194;500;400;0;0;Inf
3195;500;400;0;0;Inf
3196;500;400;0;0;Inf
3197;500;400;0;0;Inf
3198;500;400;0;0;Inf
3199;500;400;0;0;Inf
3200;500;400;0;0;Inf
3201;500;400;0;0;Inf
3202;500;400;0;0;Inf
3203;500;400;0;0;Inf
3204;500;400;0;0;Inf
3205;500;400;0;0;Inf
3206;500;400;0;0;Inf
3207;500;400;0;0;Inf
3208;500;400;0;0;Inf
3209;500;400;0;0;Inf
3210;500;400;0;0;Inf
3211;500;400;0;0;Inf
3212;500;400;0;0;Inf
3213;500;400;0;0;Inf
3214;500;400;0;0;Inf
3215;500;400;0;0;Inf
3216;500;400;0;0;Inf
3217;500;400;0;0;Inf
3218;500;400;0;0;Inf
3219;500;400;0;0;Inf
3220;500;400;0;0;Inf
3221;495,815223991233;400;0;0;439,059174927243
3222;479,037702338364;400;0;0;431,566748799251
3223;455,305722021114;400;0;0;420,740852214055
3224;433,91833622298;400;0;0;410,740123586063
3225;414,245663875418;400;0;0;401,321210646488
3226;396,074292546272;400;0;0;392,420291195538
3227;379,669422735063;400;0;0;384,207589148617
3228;364,126612410181;400;0;0;376,26111532429
3229;349,793751521149;400;0;0;368,781521488567
3230;336,675118178138;400;0;0;361,800063498695
3231;324,069448764274;400;0;0;354,962253879972
3232;312,766927943468;400;0;0;348,71733765963
3233;301,747721348612;400;0;0;342,519363044398
3234;292,549049150533;400;0;0;337,258165667975
3235;287,684250576093;400;0;0;334,442276968665
3236;281,385802914232;400;0;0;330,760941123727
3237;272,312150441975;400;0;0;325,384332892412
3238;263,813553348984;400;0;0;320,266622585128
3239;255,71495857177;400;0;0;315,312505132137
3240;248,128695588663;400;0;0;310,600123703891
3241;240,924964920367;400;0;0;306,058207472106
3242;233,842951104724;400;0;0;301,52634941165
3243;227,439597719904;400;0;0;297,369325239673
3244;221,155071324518;400;0;0;293,232146482906
3245;215,183974349163;400;0;0;289,246485245637
3246;209,577156830572;400;0;0;285,453321185315
3247;204,017929267974;400;0;0;281,64191964157
3248;199,090210117573;400;0;0;278,219829799589
3249;194,061710281709;400;0;0;274,683805415479
3250;189,323935289094;400;0;0;271,310055177466
3251;185,375528082183;400;0;0;268,466022651569
3252;183,09717884385;400;0;0;266,811137575793
3253;180,142426015034;400;0;0;264,649532844185
3254;176,012407802709;400;0;0;261,598211296815
3255;172,082379232947;400;0;0;258,661224472803
3256;168,345018199847;400;0;0;255,836946268713
3257;164,593867143918;400;0;0;252,970542841564
3258;161,019458628585;400;0;0;250,208643964979
3259;157,683246321071;400;0;0;247,60300113212
3260;154,394486493094;400;0;0;245,007298561726
3261;151,377841891616;400;0;0;242,601947493132
3262;148,351294915641;400;0;0;240,164492511281
3263;145,584308484035;400;0;0;237,914226431697
3264;142,842304877722;400;0;0;235,66308182755
3265;140,08421649008;400;0;0;233,376826980193
3266;137,586633018858;400;0;0;231,287014157155
3267;135,327254902374;400;0;0;229,380114016109
3268;134,064597232885;400;0;0;228,307501856916
3269;132,492624771169;400;0;0;226,965046892755
3270;130,254213056601;400;0;0;225,039636589661
3271;128,110098902422;400;0;0;223,179762642722
3272;126,118126402627;400;0;0;221,437863847494
3273;124,10863023558;400;0;0;219,666646160935
3274;122,111935757213;400;0;0;217,892451962899
3275;120,258866905418;400;0;0;216,232854702579
3276;118,489832163578;400;0;0;214,636545688751
3277;116,754669487121;400;0;0;213,059183084402
3278;115,199891527281;400;0;0;211,635814137888
3279;113,683310965581;400;0;0;210,238129994104
3280;112,205673286933;400;0;0;208,867340132342
3281;110,703663531081;400;0;0;207,464658149007
3282;109,441730764661;400;0;0;206,278803858516
3283;108,205367411135;400;0;0;205,110328480672
3284;107,091774394106;400;0;0;204,05215481447
3285;106,467378526301;400;0;0;203,456424747477
3286;105,711560588214;400;0;0;202,732964159008
3287;104,709628525229;400;0;0;201,76992731973
3288;103,713018662981;400;0;0;200,807424305395
3289;102,700865365223;400;0;0;199,825164716556
3290;101,707802339426;400;0;0;198,856716128897
3291;100,863614592764;400;0;0;198,029728459306
3292;100,110064319476;400;0;0;197,288603338896
3293;99,3587308301931;400;0;0;196,546876207125
3294;98,6019163244416;400;0;0;195,796897490596
3295;98,0634705728648;400;0;0;195,26156139581
3296;97,5688110118316;400;0;0;194,768461824291
3297;97,0618742304478;400;0;0;194,261825124748
3298;96,5672996582981;400;0;0;193,766266690429
3299;96,0988800901155;400;0;0;193,295743820284
3300;95,6942866888441;400;0;0;192,888409876339
3301;94,6993701961872;400;0;0;191,883076721939
3302;93,3893265944105;400;0;0;190,55122718027
3303;91,2920256936119;400;0;0;188,399415046004
3304;89,1554998279933;400;0;0;186,181788403495
3305;87,0114457832812;400;0;0;183,929470505789
3306;84,9034305712278;400;0;0;181,687792121797
3307;82,7538273080466;400;0;0;179,373041612636
3308;80,4765325811965;400;0;0;176,887749342822
3309;78,420706855723;400;0;0;174,613776161863
3310;76,2196551148698;400;0;0;172,145873922849
3311;74,1963336450045;400;0;0;169,845619670269
3312;71,9627776485431;400;0;0;167,269626500909
3313;69,9468442043215;400;0;0;164,91007557648
3314;67,9397584863006;400;0;0;162,526853471891
3315;65,6908291556596;400;0;0;159,814249601594
3316;63,7182214762043;400;0;0;157,396456472019
3317;62,1475044222485;400;0;0;155,444362134399
3318;61,1352912491873;400;0;0;154,173283151407
3319;59,7950850720026;400;0;0;152,47402754566
3320;57,9003064648074;400;0;0;150,038792162284
3321;56,1294486856119;400;0;0;147,726536712149
3322;54,3835448701324;400;0;0;145,410873890186
3323;52,6347358458162;400;0;0;143,053784629605
3324;51,0489270257033;400;0;0;140,882301328426
3325;49,543893509281;400;0;0;138,790006111422
3326;48,0238345517977;400;0;0;136,644307871711
3327;46,5391070544419;400;0;0;134,515444551051
3328;45,2441855979418;400;0;0;132,63083864803
3329;43,7468013348301;400;0;0;130,41762288503
3330;42,5134843239419;400;0;0;128,566102473197
3331;41,4793068537972;400;0;0;126,992734062845
3332;40,2530350150933;400;0;0;125,101478863634
3333;39,357598729005;400;0;0;123,702200408227
3334;38,8532313403662;400;0;0;122,907023172536
3335;38,2737344772381;400;0;0;121,986999162821
3336;38,2390902657863;400;0;0;121,931777217171
